Depth,Floating Long Eccentricity, Anchoring to D.b.ash,Anchoring to D.e. ash,Anchoring to C.v. ash,Anchoring to S.d. ash,Anchoring to S.p. ash (nominal age model)
2149.558062,7071.15666955797,89587.0788469489,89489.0897828877,89348.8850125,89607.0706806818,89528.5687090909
2149.58854,7073.65032410343,89589.5725014944,89491.5834374332,89351.3786670454,89609.5643352273,89531.0623636364
2149.619019,7076.14406046707,89592.066237858,89494.0771737968,89353.8724034091,89612.0580715909,89533.5561
2149.649497,7078.6377150125,89594.5598924035,89496.5708283422,89356.3660579545,89614.5517261364,89536.0497545455
2149.679976,7081.13145137613,89597.0536287671,89499.0645647059,89358.8597943182,89617.0454625,89538.5434909091
2149.710454,7083.6251059216,89599.5472833126,89501.5582192513,89361.3534488636,89619.5391170455,89541.0371454546
2149.740933,7086.11884228524,89602.0410196762,89504.051955615,89363.8471852272,89622.0328534091,89543.5308818182
2149.771411,7088.6124968307,89604.5346742217,89506.5456101604,89366.3408397727,89624.5265079546,89546.0245363637
2149.80189,7091.10623319434,89607.0284105853,89509.0393465241,89368.8345761364,89627.0202443182,89548.5182727273
2149.832368,7093.59988773977,89609.5220651307,89511.5330010695,89371.3282306818,89629.5138988636,89551.0119272727
2149.862847,7096.09362410341,89612.0158014944,89514.0267374331,89373.8219670454,89632.0076352273,89553.5056636364
2149.893325,7098.58727864887,89614.5094560398,89516.5203919786,89376.3156215909,89634.5012897727,89555.9993181818
2149.923804,7101.08101501251,89617.0031924035,89519.0141283422,89378.8093579545,89636.9950261364,89558.4930545455
2149.954282,7103.57466955797,89619.496846949,89521.5077828877,89381.3030125,89639.4886806818,89560.9867090909
2149.984761,7106.06840592161,89621.9905833126,89524.0015192513,89383.7967488636,89641.9824170455,89563.4804454546
2150.015239,7108.56206046704,89624.484237858,89526.4951737968,89386.2904034091,89644.4760715909,89565.9741
2150.045718,7111.05579683068,89626.9779742216,89528.9889101604,89388.7841397727,89646.9698079545,89568.4678363636
2150.076196,7113.54945137614,89629.4716287671,89531.4825647059,89391.2777943182,89649.4634625,89570.9614909091
2150.106675,7116.04318773978,89631.9653651308,89533.9763010695,89393.7715306818,89651.9571988636,89573.4552272727
2150.137153,7118.53684228525,89634.4590196762,89536.469955615,89396.2651852273,89654.4508534091,89575.9488818182
2150.167632,7121.03057864888,89636.9527560399,89538.9636919786,89398.7589215909,89656.9445897727,89578.4426181818
2150.19811,7123.52423319431,89639.4464105853,89541.457346524,89401.2525761363,89659.4382443182,89580.9362727273
2150.228589,7126.01796955795,89641.9401469489,89543.9510828877,89403.7463125,89661.9319806818,89583.4300090909
2150.259067,7128.51162410341,89644.4338014944,89546.4447374332,89406.2399670454,89664.4256352273,89585.9236636364
2150.289546,7131.00536046705,89646.927537858,89548.9384737968,89408.7337034091,89666.9193715909,89588.4174
2150.320024,7133.49901501252,89649.4211924035,89551.4321283422,89411.2273579545,89669.4130261364,89590.9110545455
2150.350503,7135.99275137615,89651.9149287671,89553.9258647059,89413.7210943182,89671.9067625,89593.4047909091
2150.380981,7138.48640592158,89654.4085833126,89556.4195192513,89416.2147488636,89674.4004170454,89595.8984454545
2150.41146,7140.98014228522,89656.9023196762,89558.913255615,89418.7084852272,89676.8941534091,89598.3921818182
2150.441938,7143.47379683069,89659.3959742217,89561.4069101604,89421.2021397727,89679.3878079545,89600.8858363637
2150.472417,7145.96753319432,89661.8897105853,89563.9006465241,89423.6958761363,89681.8815443182,89603.3795727273
2150.502895,7148.46118773979,89664.3833651308,89566.3943010695,89426.1895306818,89684.3751988637,89605.8732272728
2150.533374,7150.95492410343,89666.8771014944,89568.8880374331,89428.6832670454,89686.8689352273,89608.3669636364
2150.563852,7153.44857864889,89669.3707560399,89571.3816919786,89431.1769215909,89689.3625897727,89610.8606181819
2150.594331,7155.94231501249,89671.8644924035,89573.8754283422,89433.6706579545,89691.8563261363,89613.3543545455
2150.62481,7158.43605137613,89674.3582287671,89576.3691647059,89436.1643943181,89694.3500625,89615.8480909091
2150.655288,7160.92970592159,89676.8518833126,89578.8628192513,89438.6580488636,89696.8437170455,89618.3417454546
2150.685767,7163.42344228523,89679.3456196762,89581.356555615,89441.1517852273,89699.3374534091,89620.8354818182
2150.716245,7165.9170968307,89681.8392742217,89583.8502101604,89443.6454397727,89701.8311079546,89623.3291363637
2150.746724,7168.41083319433,89684.3330105853,89586.3439465241,89446.1391761363,89704.3248443182,89625.8228727273
2150.777202,7170.9044877398,89686.8266651308,89588.8376010695,89448.6328306818,89706.8184988637,89628.3165272728
2150.807681,7173.3982241034,89689.3204014944,89591.3313374331,89451.1265670454,89709.3122352273,89630.8102636364
2150.838159,7175.89187864887,89691.8140560398,89593.8249919786,89453.6202215909,89711.8058897727,89633.3039181818
2150.868638,7178.3856150125,89694.3077924035,89596.3187283422,89456.1139579545,89714.2996261364,89635.7976545455
2150.899116,7180.87926955797,89696.8014469489,89598.8123828877,89458.6076125,89716.7932806818,89638.2913090909
2150.929595,7183.37300592161,89699.2951833126,89601.3061192513,89461.1013488636,89719.2870170455,89640.7850454546
2150.960073,7185.86666046707,89701.788837858,89603.7997737968,89463.5950034091,89721.7806715909,89643.2787
2150.990552,7188.36039683071,89704.2825742217,89606.2935101604,89466.0887397727,89724.2744079546,89645.7724363637
2151.02103,7190.85405137614,89706.7762287671,89608.7871647059,89468.5823943182,89726.7680625,89648.2660909091
2151.051509,7193.34778773977,89709.2699651307,89611.2809010695,89471.0761306818,89729.2617988636,89650.7598272727
2151.081987,7195.84144228524,89711.7636196762,89613.774555615,89473.5697852273,89731.7554534091,89653.2534818182
2151.112466,7198.33517864888,89714.2573560399,89616.2682919786,89476.0635215909,89734.2491897727,89655.7472181818
2151.142944,7200.82883319434,89716.7510105853,89618.7619465241,89478.5571761364,89736.7428443182,89658.2408727273
2151.173423,7203.32256955798,89719.244746949,89621.2556828877,89481.0509125,89739.2365806818,89660.7346090909
2151.203901,7205.81622410341,89721.7384014944,89623.7493374331,89483.5445670454,89741.7302352273,89663.2282636364
2151.23438,7208.30996046705,89724.232137858,89626.2430737968,89486.0383034091,89744.2239715909,89665.722
2151.264858,7210.80361501251,89726.7257924035,89628.7367283422,89488.5319579545,89746.7176261364,89668.2156545455
2151.295337,7213.29735137615,89729.2195287671,89631.2304647059,89491.0256943182,89749.2113625,89670.7093909091
2151.325815,7215.79100592161,89731.7131833126,89633.7241192513,89493.5193488636,89751.7050170455,89673.2030454546
2151.356294,7218.28474228525,89734.2069196762,89636.217855615,89496.0130852273,89754.1987534091,89675.6967818182
2151.386772,7220.77839683068,89736.7005742217,89638.7115101604,89498.5067397727,89756.6924079545,89678.1904363636
2151.417251,7223.27213319432,89739.1943105853,89641.205246524,89501.0004761363,89759.1861443182,89680.6841727273
2151.447729,7225.76578773978,89741.6879651308,89643.6989010695,89503.4941306818,89761.6797988636,89683.1778272728
2151.478208,7228.25952410342,89744.1817014944,89646.1926374332,89505.9878670454,89764.1735352273,89685.6715636364
2151.508686,7230.75317864889,89746.6753560399,89648.6862919786,89508.4815215909,89766.6671897728,89688.1652181818
2151.539165,7233.24691501252,89749.1690924035,89651.1800283422,89510.9752579545,89769.1609261364,89690.6589545455
2151.569643,7235.74056955795,89751.6627469489,89653.6736828877,89513.4689125,89771.6545806818,89693.1526090909
2151.600122,7238.23128011865,89754.1534575096,89656.1643934484,89515.9596230607,89774.1452912425,89695.6433196516
2151.6306,7240.69507053782,89756.6172479288,89658.6281838675,89518.4234134798,89776.6090816617,89698.1071100708
2151.661079,7243.15894179531,89759.0811191863,89661.092055125,89520.8872847373,89779.0729529192,89700.5709813283
2151.691557,7245.62273221448,89761.5449096055,89663.5558455442,89523.3510751565,89781.5367433383,89703.0347717475
2151.722036,7248.08660347197,89764.0087808629,89666.0197168017,89525.814946414,89784.0006145958,89705.4986430049
2151.752514,7250.5503938911,89766.4725712821,89668.4835072208,89528.2787368331,89786.464405015,89707.9624334241
2151.782993,7253.01426514859,89768.9364425396,89670.9473784783,89530.7426080906,89788.9282762724,89710.4263046815
2151.813472,7255.47813640607,89771.400313797,89673.4112497358,89533.2064793481,89791.3921475299,89712.890175939
2151.84395,7257.94192682525,89773.8641042162,89675.875040155,89535.6702697673,89793.8559379491,89715.3539663582
2151.874429,7260.40579808273,89776.3279754737,89678.3389114125,89538.1341410247,89796.3198092066,89717.8178376157
2151.904907,7262.8695885019,89778.7917658929,89680.8027018316,89540.5979314439,89798.7835996258,89720.2816280349
2151.935386,7265.33345975939,89781.2556371504,89683.2665730891,89543.0618027014,89801.2474708832,89722.7454992924
2151.965864,7267.79725017852,89783.7194275695,89685.7303635082,89545.5255931205,89803.7112613024,89725.2092897115
2151.996343,7270.26112143601,89786.183298827,89688.1942347657,89547.989464378,89806.1751325599,89727.673160969
2152.026821,7272.72491185518,89788.6470892462,89690.6580251849,89550.4532547972,89808.638922979,89730.1369513882
2152.0573,7275.18878311267,89791.1109605036,89693.1218964424,89552.9171260547,89811.1027942365,89732.6008226456
2152.087778,7277.65257353184,89793.5747509228,89695.5856868616,89555.3809164739,89813.5665846557,89735.0646130648
2152.118257,7280.11644478933,89796.0386221803,89698.0495581191,89557.8447877313,89816.0304559132,89737.5284843223
2152.148735,7282.5802352085,89798.5024125995,89700.5133485382,89560.3085781505,89818.4942463324,89739.9922747415
2152.179214,7285.04410646595,89800.9662838569,89702.9772197957,89562.772449408,89820.9581175898,89742.4561459989
2152.209692,7287.50789688512,89803.4300742761,89705.4410102149,89565.2362398271,89823.421908009,89744.9199364181
2152.240171,7289.97176814261,89805.8939455336,89707.9048814723,89567.7001110846,89825.8857792665,89747.3838076756
2152.270649,7292.43555856178,89808.3577359528,89710.3686718915,89570.1639015038,89828.3495696856,89749.8475980947
2152.301128,7294.89942981926,89810.8216072102,89712.832543149,89572.6277727613,89830.8134409431,89752.3114693522
2152.331606,7297.36322023844,89813.2853976294,89715.2963335682,89575.0915631805,89833.2772313623,89754.7752597714
2152.362085,7299.82709149592,89815.7492688869,89717.7602048257,89577.5554344379,89835.7411026198,89757.2391310289
2152.392563,7302.29088191506,89818.213059306,89720.2239952448,89580.0192248571,89838.2048930389,89759.702921448
2152.423042,7304.75475317254,89820.6769305635,89722.6878665023,89582.4830961146,89840.6687642964,89762.1667927055
2152.45352,7307.21854359172,89823.1407209827,89725.1516569214,89584.9468865337,89843.1325547156,89764.6305831247
2152.483999,7309.6824148492,89825.6045922402,89727.6155281789,89587.4107577912,89845.5964259731,89767.0944543822
2152.514477,7312.14620526837,89828.0683826593,89730.0793185981,89589.8745482104,89848.0602163922,89769.5582448013
2152.544956,7314.61007652586,89830.5322539168,89732.5431898556,89592.3384194679,89850.5240876497,89772.0221160588
2152.575434,7317.073866945,89832.996044336,89735.0069802747,89594.802209887,89852.9878780689,89774.485906478
2152.605913,7319.53773820248,89835.4599155935,89737.4708515322,89597.2660811445,89855.4517493263,89776.9497777354
2152.636391,7322.00152862165,89837.9237060126,89739.9346419514,89599.7298715637,89857.9155397455,89779.4135681546
2152.66687,7324.46539987914,89840.3875772701,89742.3985132089,89602.1937428212,89860.379411003,89781.8774394121
2152.697348,7326.92919029831,89842.8513676893,89744.862303628,89604.6575332403,89862.8432014222,89784.3412298313
2152.727827,7329.3930615558,89845.3152389468,89747.3261748855,89607.1214044978,89865.3070726797,89786.8051010888
2152.758305,7331.85685197493,89847.7790293659,89749.7899653047,89609.5851949169,89867.7708630988,89789.2688915079
2152.788784,7334.32072323242,89850.2429006234,89752.2538365621,89612.0490661744,89870.2347343563,89791.7327627654
2152.819262,7336.78451365159,89852.7066910426,89754.7176269813,89614.5128565936,89872.6985247754,89794.1965531845
2152.849741,7339.24838490908,89855.1705623,89757.1814982388,89616.9767278511,89875.1623960329,89796.660424442
2152.880219,7341.71217532825,89857.6343527192,89759.645288658,89619.4405182703,89877.6261864521,89799.1242148612
2152.910698,7344.17604658574,89860.0982239767,89762.1091599155,89621.9043895278,89880.0900577096,89801.5880861187
2152.941176,7346.63983700487,89862.5620143959,89764.5729503346,89624.3681799469,89882.5538481287,89804.0518765378
2152.971655,7349.10370826236,89865.0258856533,89767.0368215921,89626.8320512044,89885.0177193862,89806.5157477953
2153.002133,7351.56749868153,89867.4896760725,89769.5006120113,89629.2958416235,89887.4815098054,89808.9795382145
2153.032612,7354.03136993902,89869.95354733,89771.9644832687,89631.759712881,89889.9453810629,89811.443409472
2153.063091,7356.4952411965,89872.4174185875,89774.4283545262,89634.2235841385,89892.4092523204,89813.9072807295
2153.093569,7358.95903161567,89874.8812090066,89776.8921449454,89636.6873745577,89894.8730427395,89816.3710711486
2153.124048,7361.42290287316,89877.3450802641,89779.3560162029,89639.1512458152,89897.336913997,89818.8349424061
2153.154526,7363.88669329229,89879.8088706833,89781.819806622,89641.6150362343,89899.8007044161,89821.2987328253
2153.185005,7366.35056454978,89882.2727419408,89784.2836778795,89644.0789074918,89902.2645756736,89823.7626040827
2153.215483,7368.81435496895,89884.7365323599,89786.7474682987,89646.542697911,89904.7283660928,89826.2263945019
2153.245962,7371.27822622644,89887.2004036174,89789.2113395562,89649.0065691685,89907.1922373503,89828.6902657594
2153.27644,7373.74201664561,89889.6641940366,89791.6751299753,89651.4703595876,89909.6560277695,89831.1540561786
2153.306919,7376.2058879031,89892.1280652941,89794.1390012328,89653.9342308451,89912.119899027,89833.6179274361
2153.337397,7378.66967832223,89894.5918557132,89796.602791652,89656.3980212642,89914.5836894461,89836.0817178552
2153.367876,7381.13354957972,89897.0557269707,89799.0666629094,89658.8618925217,89917.0475607036,89838.5455891127
2153.398354,7383.59733999889,89899.5195173899,89801.5304533286,89661.3256829409,89919.5113511228,89841.0093795319
2153.428833,7386.06121125638,89901.9833886473,89803.9943245861,89663.7895541984,89921.9752223802,89843.4732507893
2153.459311,7388.52500167555,89904.4471790665,89806.4581150053,89666.2533446176,89924.4390127994,89845.9370412085
2153.48979,7390.98887293304,89906.911050324,89808.9219862628,89668.717215875,89926.9028840569,89848.400912466
2153.520268,7393.45266335221,89909.3748407432,89811.3857766819,89671.1810062942,89929.3666744761,89850.8647028852
2153.550747,7395.91653460966,89911.8387120006,89813.8496479394,89673.6448775517,89931.8305457335,89853.3285741426
2153.581225,7398.38032502883,89914.3025024198,89816.3134383586,89676.1086679708,89934.2943361527,89855.7923645618
2153.611704,7400.84419628631,89916.7663736773,89818.777309616,89678.5725392283,89936.7582074102,89858.2562358193
2153.642182,7403.30798670549,89919.2301640965,89821.2411000352,89681.0363296475,89939.2219978293,89860.7200262384
2153.672661,7405.77185796297,89921.694035354,89823.7049712927,89683.500200905,89941.6858690868,89863.1838974959
2153.703139,7408.23564838214,89924.1578257731,89826.1687617119,89685.9639913242,89944.149659506,89865.6476879151
2153.733618,7410.69951963963,89926.6216970306,89828.6326329694,89688.4278625817,89946.6135307635,89868.1115591726
2153.764096,7413.16331005877,89929.0854874497,89831.0964233885,89690.8916530008,89949.0773211826,89870.5753495917
