Leg,Site,H,Core,T,Sec,Top (cm),Depth (mbsf),Magnetic Suscept.,Corrected Suscept.,top,to,section,interval,depth_mbsf,depth_rmcd,diff,row,from,bot,section2,interval2,depth_mbsf2,depth_rmcd2,diff2,row2,my_rmcd,on_splice
208,1267,B,13,H,5,115,114.7,53.8,53.94,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,126.67,TRUE
208,1267,B,13,H,5,117.5,114.725,48.5,48.64,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,126.695,TRUE
208,1267,B,13,H,5,120,114.75,39.2,39.35,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,126.72,TRUE
208,1267,B,13,H,5,122.5,114.775,30.5,30.65,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,126.745,TRUE
208,1267,B,13,H,5,125,114.8,26.2,26.35,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,126.77,TRUE
208,1267,B,13,H,5,127.5,114.825,24,24.16,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,126.795,TRUE
208,1267,B,13,H,5,130,114.85,22,22.16,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,126.82,TRUE
208,1267,B,13,H,5,132.5,114.875,22,22.17,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,126.845,FALSE
208,1267,B,13,H,5,135,114.9,22.2,22.37,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,126.87,FALSE
208,1267,B,13,H,5,137.5,114.925,23.8,23.97,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,126.895,FALSE
208,1267,B,13,H,5,140,114.95,25.2,25.37,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,126.92,FALSE
208,1267,B,13,H,5,142.5,114.975,25.5,25.68,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,126.945,FALSE
208,1267,B,13,H,5,145,115,25,25.18,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,126.97,FALSE
208,1267,B,13,H,6,5,115.1,28,28.14,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.07,FALSE
208,1267,B,13,H,6,7.5,115.125,28.5,28.69,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.095,FALSE
208,1267,B,13,H,6,10,115.15,28,28.24,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.12,FALSE
208,1267,B,13,H,6,12.5,115.175,29,29.28,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.145,FALSE
208,1267,B,13,H,6,15,115.2,33.2,33.53,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.17,FALSE
208,1267,B,13,H,6,17.5,115.225,38,38.38,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.195,FALSE
208,1267,B,13,H,6,20,115.25,39,39.43,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.22,FALSE
208,1267,B,13,H,6,22.5,115.275,38.5,38.97,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.245,FALSE
208,1267,B,13,H,6,25,115.3,38.8,39.32,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.27,FALSE
208,1267,B,13,H,6,27.5,115.325,39,39.57,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.295,FALSE
208,1267,B,13,H,6,30,115.35,36.5,37.11,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.32,FALSE
208,1267,B,13,H,6,32.5,115.375,35,35.66,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.345,FALSE
208,1267,B,13,H,6,35,115.4,32,32.71,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.37,FALSE
208,1267,B,13,H,6,37.5,115.425,28.2,28.95,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.395,FALSE
208,1267,B,13,H,6,40,115.45,26.8,27.6,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.42,FALSE
208,1267,B,13,H,6,42.5,115.475,27,27.85,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.445,FALSE
208,1267,B,13,H,6,45,115.5,28.5,29.4,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.47,FALSE
208,1267,B,13,H,6,47.5,115.525,29.2,30.14,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.495,FALSE
208,1267,B,13,H,6,50,115.55,29,29.99,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.52,FALSE
208,1267,B,13,H,6,52.5,115.575,28.2,29.24,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.545,FALSE
208,1267,B,13,H,6,55,115.6,27.2,28.29,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.57,FALSE
208,1267,B,13,H,6,57.5,115.625,26.2,27.34,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.595,FALSE
208,1267,B,13,H,6,60,115.65,26,27.19,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.62,FALSE
208,1267,B,13,H,6,62.5,115.675,27.5,28.74,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.645,FALSE
208,1267,B,13,H,6,65,115.7,31.5,32.8,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.67,FALSE
208,1267,B,13,H,6,67.5,115.725,36,37.35,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.695,FALSE
208,1267,B,13,H,6,70,115.75,37.2,38.6,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.72,FALSE
208,1267,B,13,H,6,72.5,115.775,36,37.45,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.745,FALSE
208,1267,B,13,H,6,75,115.8,33.5,35.01,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.77,FALSE
208,1267,B,13,H,6,77.5,115.825,30.5,32.06,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.795,FALSE
208,1267,B,13,H,6,80,115.85,27,28.61,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.82,FALSE
208,1267,B,13,H,6,82.5,115.875,24.5,26.16,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.845,FALSE
208,1267,B,13,H,6,85,115.9,25.8,27.52,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.87,FALSE
208,1267,B,13,H,6,87.5,115.925,26,27.77,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.895,FALSE
208,1267,B,13,H,6,90,115.95,24.8,26.62,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.92,FALSE
208,1267,B,13,H,6,92.5,115.975,21.8,23.68,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.945,FALSE
208,1267,B,13,H,6,95,116,19.5,21.43,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.97,FALSE
208,1267,B,13,H,6,97.5,116.025,17.5,19.48,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,127.995,FALSE
208,1267,B,13,H,6,100,116.05,17.2,19.23,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,128.01999999999998,FALSE
208,1267,B,13,H,6,102.5,116.075,17.2,19.29,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,128.04500000000002,FALSE
208,1267,B,13,H,6,105,116.1,19,21.14,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,128.07,FALSE
208,1267,B,13,H,6,107.5,116.125,20.5,22.69,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,128.095,FALSE
208,1267,B,13,H,6,110,116.15,20.8,23.04,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,128.12,FALSE
208,1267,B,13,H,6,112.5,116.175,19.8,22.1,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,128.14499999999998,FALSE
208,1267,B,13,H,6,115,116.2,17.2,19.55,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,128.17000000000002,FALSE
208,1267,B,13,H,6,117.5,116.225,17,19.41,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,128.195,FALSE
208,1267,B,13,H,6,120,116.25,17.8,20.26,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,128.22,FALSE
208,1267,B,13,H,6,122.5,116.275,18.5,21.01,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,128.245,FALSE
208,1267,B,13,H,6,125,116.3,18.5,21.06,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,128.26999999999998,FALSE
208,1267,B,13,H,6,127.5,116.325,18,20.61,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,128.29500000000002,FALSE
208,1267,B,13,H,6,130,116.35,16.2,18.86,1267B-13H-5,1267A-13H-2,5,130,114.85,126.82,11.969999999999999,20,1267A-12H-6,1267B-13H-2,2,43.5,109.54,121.51,11.969999999999999,19,128.32,FALSE
208,1267,B,14,H,1,5,117.15,102,101.98,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,130.62,FALSE
208,1267,B,14,H,1,7.5,117.175,93.5,93.47,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,130.64499999999998,FALSE
208,1267,B,14,H,1,10,117.2,62,61.96,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,130.67,FALSE
208,1267,B,14,H,1,12.5,117.225,33.5,33.45,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,130.695,FALSE
208,1267,B,14,H,1,15,117.25,26.8,26.75,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,130.71999999999997,FALSE
208,1267,B,14,H,1,17.5,117.275,23,22.94,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,130.745,FALSE
208,1267,B,14,H,1,20,117.3,20.5,20.43,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,130.76999999999998,FALSE
208,1267,B,14,H,1,22.5,117.325,17.8,17.72,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,130.795,FALSE
208,1267,B,14,H,1,25,117.35,17,16.92,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,130.82,FALSE
208,1267,B,14,H,1,27.5,117.375,16.5,16.41,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,130.84499999999997,FALSE
208,1267,B,14,H,1,30,117.4,14.8,14.7,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,130.87,FALSE
208,1267,B,14,H,1,32.5,117.425,14.2,14.1,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,130.89499999999998,FALSE
208,1267,B,14,H,1,35,117.45,12.5,12.39,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,130.92,FALSE
208,1267,B,14,H,1,37.5,117.475,10.8,10.68,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,130.945,FALSE
208,1267,B,14,H,1,40,117.5,10,9.87,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,130.96999999999997,FALSE
208,1267,B,14,H,1,42.5,117.525,8.5,8.37,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,130.995,FALSE
208,1267,B,14,H,1,45,117.55,9,8.86,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.01999999999998,FALSE
208,1267,B,14,H,1,47.5,117.575,10.2,10.05,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.045,FALSE
208,1267,B,14,H,1,50,117.6,11,10.84,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.07,FALSE
208,1267,B,14,H,1,52.5,117.625,11.8,11.64,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.09499999999997,FALSE
208,1267,B,14,H,1,55,117.65,11.8,11.63,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.12,FALSE
208,1267,B,14,H,1,57.5,117.675,12,11.82,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.14499999999998,FALSE
208,1267,B,14,H,1,60,117.7,13,12.81,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.17,FALSE
208,1267,B,14,H,1,62.5,117.725,14,13.81,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.195,FALSE
208,1267,B,14,H,1,65,117.75,15.5,15.3,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.21999999999997,FALSE
208,1267,B,14,H,1,67.5,117.775,18.2,17.99,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.245,FALSE
208,1267,B,14,H,1,70,117.8,20.5,20.28,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.26999999999998,FALSE
208,1267,B,14,H,1,72.5,117.825,21.2,20.97,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.295,FALSE
208,1267,B,14,H,1,75,117.85,20.2,19.97,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.32,FALSE
208,1267,B,14,H,1,77.5,117.875,19,18.76,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.34499999999997,FALSE
208,1267,B,14,H,1,80,117.9,18,17.75,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.37,FALSE
208,1267,B,14,H,1,82.5,117.925,18.2,17.94,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.39499999999998,FALSE
208,1267,B,14,H,1,85,117.95,18.2,17.93,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.42,FALSE
208,1267,B,14,H,1,87.5,117.975,17.5,17.22,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.445,FALSE
208,1267,B,14,H,1,90,118,16.8,16.52,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.46999999999997,FALSE
208,1267,B,14,H,1,92.5,118.025,15.8,15.51,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.495,FALSE
208,1267,B,14,H,1,95,118.05,16.5,16.2,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.51999999999998,FALSE
208,1267,B,14,H,1,97.5,118.075,18,17.69,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.545,FALSE
208,1267,B,14,H,1,100,118.1,18.2,17.88,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.57,FALSE
208,1267,B,14,H,1,102.5,118.125,17.8,17.48,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.59499999999997,FALSE
208,1267,B,14,H,1,105,118.15,16,15.67,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.62,FALSE
208,1267,B,14,H,1,107.5,118.175,15,14.66,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.64499999999998,FALSE
208,1267,B,14,H,1,110,118.2,14,13.65,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.67,FALSE
208,1267,B,14,H,1,112.5,118.225,13.5,13.14,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.695,FALSE
208,1267,B,14,H,1,115,118.25,13.5,13.14,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.71999999999997,FALSE
208,1267,B,14,H,1,117.5,118.275,13,12.63,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.745,FALSE
208,1267,B,14,H,1,120,118.3,13.2,12.82,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.76999999999998,FALSE
208,1267,B,14,H,1,122.5,118.325,14.5,14.11,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.795,FALSE
208,1267,B,14,H,1,125,118.35,16,15.6,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.82,FALSE
208,1267,B,14,H,1,127.5,118.375,17.5,17.09,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.84499999999997,FALSE
208,1267,B,14,H,1,130,118.4,17.8,17.38,1267B-14H-6,1267A-14H-2,6,97.5,125.54,139.01,13.469999999999985,22,1267A-13H-6,1267B-14H-2,2,118.5,119.75,133.22,13.469999999999999,21,131.87,FALSE
